tsolve,alg,nvars,seed,runseed
72,GR,28,4,2
NA,RS,28,4,2
NA,UEDA,28,4,3
121,GR,28,4,3
NA,RS,28,4,3
873,UEDA,28,4,4
61,GR,28,4,4
NA,RS,28,4,4
NA,UEDA,28,4,5
125,GR,28,4,5
NA,RS,28,4,5
677,UEDA,28,4,6
123,GR,28,4,6
NA,RS,28,4,6
1316,UEDA,28,4,7
66,GR,28,4,7
NA,RS,28,4,7
786,UEDA,28,4,8
206,GR,28,4,8
NA,RS,28,4,8
NA,UEDA,28,4,9
102,GR,28,4,9
NA,RS,28,4,9
NA,UEDA,28,4,10
61,GR,28,4,10
NA,RS,28,4,10
1018,UEDA,28,5,1
54,GR,28,5,1
NA,RS,28,5,1
779,UEDA,28,5,2
457,GR,28,5,2
NA,RS,28,5,2
NA,UEDA,28,5,3
587,GR,28,5,3
NA,RS,28,5,3
NA,UEDA,28,5,4
470,GR,28,5,4
NA,RS,28,5,4
NA,UEDA,28,5,5
280,GR,28,5,5
NA,RS,28,5,5
NA,UEDA,28,5,6
175,GR,28,5,6
NA,RS,28,5,6
526,UEDA,28,5,7
689,GR,28,5,7
NA,RS,28,5,7
NA,UEDA,28,5,8
237,GR,28,5,8
NA,RS,28,5,8
NA,UEDA,28,5,9
1058,GR,28,5,9
NA,RS,28,5,9
636,UEDA,28,5,10
63,GR,28,5,10
NA,RS,28,5,10
767,UEDA,28,6,1
72,GR,28,6,1
NA,RS,28,6,1
572,UEDA,28,6,2
55,GR,28,6,2
NA,RS,28,6,2
NA,UEDA,28,6,3
98,GR,28,6,3
NA,RS,28,6,3
NA,UEDA,28,6,4
65,GR,28,6,4
NA,RS,28,6,4
719,UEDA,28,6,5
106,GR,28,6,5
NA,RS,28,6,5
590,UEDA,28,6,6
104,GR,28,6,6
NA,RS,28,6,6
NA,UEDA,28,6,7
71,GR,28,6,7
NA,RS,28,6,7
752,UEDA,28,6,8
89,GR,28,6,8
NA,RS,28,6,8
520,UEDA,28,6,9
103,GR,28,6,9
NA,RS,28,6,9
733,UEDA,28,6,10
104,GR,28,6,10
NA,RS,28,6,10
694,UEDA,28,7,1
53,GR,28,7,1
NA,RS,28,7,1
870,UEDA,28,7,2
99,GR,28,7,2
NA,RS,28,7,2
NA,UEDA,28,7,3
96,GR,28,7,3
NA,RS,28,7,3
NA,UEDA,28,7,4
68,GR,28,7,4
NA,RS,28,7,4
NA,UEDA,28,7,5
111,GR,28,7,5
NA,RS,28,7,5
726,UEDA,28,7,6
73,GR,28,7,6
NA,RS,28,7,6
763,UEDA,28,7,7
94,GR,28,7,7
NA,RS,28,7,7
NA,UEDA,28,7,8
76,GR,28,7,8
NA,RS,28,7,8
NA,UEDA,28,7,9
94,GR,28,7,9
NA,RS,28,7,9
NA,UEDA,28,7,10
123,GR,28,7,10
NA,RS,28,7,10
668,UEDA,28,8,1
89,GR,28,8,1
NA,RS,28,8,1
1298,UEDA,28,8,2
201,GR,28,8,2
NA,RS,28,8,2
NA,UEDA,28,8,3
80,GR,28,8,3
NA,RS,28,8,3
NA,UEDA,28,8,4
83,GR,28,8,4
NA,RS,28,8,4
996,UEDA,28,8,5
109,GR,28,8,5
NA,RS,28,8,5
NA,UEDA,28,8,6
137,GR,28,8,6
NA,RS,28,8,6
1074,UEDA,28,8,7
94,GR,28,8,7
NA,RS,28,8,7
NA,UEDA,28,8,8
72,GR,28,8,8
NA,RS,28,8,8
1298,UEDA,28,8,9
103,GR,28,8,9
NA,RS,28,8,9
599,UEDA,28,8,10
72,GR,28,8,10
NA,RS,28,8,10
823,UEDA,28,9,1
75,GR,28,9,1
NA,RS,28,9,1
1328,UEDA,28,9,2
65,GR,28,9,2
NA,RS,28,9,2
675,UEDA,28,9,3
72,GR,28,9,3
NA,RS,28,9,3
791,UEDA,28,9,4
63,GR,28,9,4
NA,RS,28,9,4
539,UEDA,28,9,5
79,GR,28,9,5
NA,RS,28,9,5
758,UEDA,28,9,6
102,GR,28,9,6
NA,RS,28,9,6
1102,UEDA,28,9,7
115,GR,28,9,7
NA,RS,28,9,7
529,UEDA,28,9,8
83,GR,28,9,8
NA,RS,28,9,8
1003,UEDA,28,9,9
103,GR,28,9,9
NA,RS,28,9,9
NA,UEDA,28,9,10
69,GR,28,9,10
NA,RS,28,9,10
750,UEDA,28,10,1
113,GR,28,10,1
NA,RS,28,10,1
NA,UEDA,28,10,2
55,GR,28,10,2
NA,RS,28,10,2
771,UEDA,28,10,3
99,GR,28,10,3
NA,RS,28,10,3
NA,UEDA,28,10,4
131,GR,28,10,4
NA,RS,28,10,4
1394,UEDA,28,10,5
158,GR,28,10,5
NA,RS,28,10,5
NA,UEDA,28,10,6
63,GR,28,10,6
NA,RS,28,10,6
697,UEDA,28,10,7
130,GR,28,10,7
NA,RS,28,10,7
NA,UEDA,28,10,8
120,GR,28,10,8
NA,RS,28,10,8
NA,UEDA,28,10,9
110,GR,28,10,9
NA,RS,28,10,9
NA,UEDA,28,10,10
135,GR,28,10,10
NA,RS,28,10,10
613,UEDA,29,1,1
122,GR,29,1,1
NA,RS,29,1,1
812,UEDA,29,1,2
117,GR,29,1,2
NA,RS,29,1,2
NA,UEDA,29,1,3
65,GR,29,1,3
NA,RS,29,1,3
1263,UEDA,29,1,4
57,GR,29,1,4
NA,RS,29,1,4
NA,UEDA,29,1,5
111,GR,29,1,5
NA,RS,29,1,5
601,UEDA,29,1,6
93,GR,29,1,6
NA,RS,29,1,6
587,UEDA,29,1,7
86,GR,29,1,7
NA,RS,29,1,7
888,UEDA,29,1,8
98,GR,29,1,8
NA,RS,29,1,8
732,UEDA,29,1,9
93,GR,29,1,9
NA,RS,29,1,9
853,UEDA,29,1,10
139,GR,29,1,10
NA,RS,29,1,10
784,UEDA,29,2,1
224,GR,29,2,1
NA,RS,29,2,1
NA,UEDA,29,2,2
280,GR,29,2,2
NA,RS,29,2,2
755,UEDA,29,2,3
83,GR,29,2,3
NA,RS,29,2,3
1324,UEDA,29,2,4
80,GR,29,2,4
NA,RS,29,2,4
NA,UEDA,29,2,5
605,GR,29,2,5
NA,RS,29,2,5
795,UEDA,29,2,6
110,GR,29,2,6
NA,RS,29,2,6
543,UEDA,29,2,7
426,GR,29,2,7
NA,RS,29,2,7
NA,UEDA,29,2,8
108,GR,29,2,8
NA,RS,29,2,8
985,UEDA,29,2,9
926,GR,29,2,9
NA,RS,29,2,9
1269,UEDA,29,2,10
57,GR,29,2,10
NA,RS,29,2,10
337,UEDA,29,3,1
117,GR,29,3,1
NA,RS,29,3,1
870,UEDA,29,3,2
73,GR,29,3,2
NA,RS,29,3,2
984,UEDA,29,3,3
93,GR,29,3,3
NA,RS,29,3,3
1062,UEDA,29,3,4
92,GR,29,3,4
NA,RS,29,3,4
1287,UEDA,29,3,5
97,GR,29,3,5
NA,RS,29,3,5
666,UEDA,29,3,6
116,GR,29,3,6
NA,RS,29,3,6
1286,UEDA,29,3,7
96,GR,29,3,7
NA,RS,29,3,7
NA,UEDA,29,3,8
81,GR,29,3,8
NA,RS,29,3,8
1243,UEDA,29,3,9
60,GR,29,3,9
NA,RS,29,3,9
687,UEDA,29,3,10
50,GR,29,3,10
NA,RS,29,3,10
1441,UEDA,29,4,1
197,GR,29,4,1
NA,RS,29,4,1
NA,UEDA,29,4,2
53,GR,29,4,2
NA,RS,29,4,2
NA,UEDA,29,4,3
151,GR,29,4,3
NA,RS,29,4,3
NA,UEDA,29,4,4
83,GR,29,4,4
NA,RS,29,4,4
NA,UEDA,29,4,5
120,GR,29,4,5
NA,RS,29,4,5
NA,UEDA,29,4,6
123,GR,29,4,6
NA,RS,29,4,6
NA,UEDA,29,4,7
70,GR,29,4,7
NA,RS,29,4,7
NA,UEDA,29,4,8
162,GR,29,4,8
NA,RS,29,4,8
NA,UEDA,29,4,9
124,GR,29,4,9
NA,RS,29,4,9
NA,UEDA,29,4,10
99,GR,29,4,10
NA,RS,29,4,10
546,UEDA,29,5,1
289,GR,29,5,1
NA,RS,29,5,1
NA,UEDA,29,5,2
67,GR,29,5,2
NA,RS,29,5,2
NA,UEDA,29,5,3
198,GR,29,5,3
NA,RS,29,5,3
523,UEDA,29,5,4
104,GR,29,5,4
NA,RS,29,5,4
NA,UEDA,29,5,5
98,GR,29,5,5
NA,RS,29,5,5
NA,UEDA,29,5,6
789,GR,29,5,6
NA,RS,29,5,6
1077,UEDA,29,5,7
265,GR,29,5,7
NA,RS,29,5,7
729,UEDA,29,5,8
314,GR,29,5,8
NA,RS,29,5,8
NA,UEDA,29,5,9
260,GR,29,5,9
NA,RS,29,5,9
NA,UEDA,29,5,10
204,GR,29,5,10
NA,RS,29,5,10
557,UEDA,29,6,1
117,GR,29,6,1
NA,RS,29,6,1
NA,UEDA,29,6,2
64,GR,29,6,2
NA,RS,29,6,2
NA,UEDA,29,6,3
93,GR,29,6,3
NA,RS,29,6,3
NA,UEDA,29,6,4
97,GR,29,6,4
NA,RS,29,6,4
1149,UEDA,29,6,5
62,GR,29,6,5
NA,RS,29,6,5
535,UEDA,29,6,6
79,GR,29,6,6
NA,RS,29,6,6
667,UEDA,29,6,7
109,GR,29,6,7
NA,RS,29,6,7
1032,UEDA,29,6,8
138,GR,29,6,8
NA,RS,29,6,8
700,UEDA,29,6,9
96,GR,29,6,9
NA,RS,29,6,9
1378,UEDA,29,6,10
109,GR,29,6,10
NA,RS,29,6,10
694,UEDA,29,7,1
94,GR,29,7,1
NA,RS,29,7,1
571,UEDA,29,7,2
255,GR,29,7,2
NA,RS,29,7,2
NA,UEDA,29,7,3
76,GR,29,7,3
NA,RS,29,7,3
1245,UEDA,29,7,4
84,GR,29,7,4
NA,RS,29,7,4
NA,UEDA,29,7,5
803,GR,29,7,5
NA,RS,29,7,5
703,UEDA,29,7,6
129,GR,29,7,6
NA,RS,29,7,6
NA,UEDA,29,7,7
61,GR,29,7,7
NA,RS,29,7,7
915,UEDA,29,7,8
535,GR,29,7,8
NA,RS,29,7,8
682,UEDA,29,7,9
309,GR,29,7,9
NA,RS,29,7,9
849,UEDA,29,7,10
151,GR,29,7,10
NA,RS,29,7,10
569,UEDA,29,8,1
101,GR,29,8,1
NA,RS,29,8,1
1007,UEDA,29,8,2
126,GR,29,8,2
NA,RS,29,8,2
NA,UEDA,29,8,3
113,GR,29,8,3
NA,RS,29,8,3
854,UEDA,29,8,4
55,GR,29,8,4
NA,RS,29,8,4
1000,UEDA,29,8,5
104,GR,29,8,5
NA,RS,29,8,5
NA,UEDA,29,8,6
284,GR,29,8,6
NA,RS,29,8,6
895,UEDA,29,8,7
85,GR,29,8,7
NA,RS,29,8,7
NA,UEDA,29,8,8
108,GR,29,8,8
NA,RS,29,8,8
NA,UEDA,29,8,9
131,GR,29,8,9
NA,RS,29,8,9
933,UEDA,29,8,10
189,GR,29,8,10
NA,RS,29,8,10
728,UEDA,29,9,1
65,GR,29,9,1
NA,RS,29,9,1
723,UEDA,29,9,2
85,GR,29,9,2
NA,RS,29,9,2
696,UEDA,29,9,3
137,GR,29,9,3
NA,RS,29,9,3
585,UEDA,29,9,4
69,GR,29,9,4
NA,RS,29,9,4
931,UEDA,29,9,5
101,GR,29,9,5
NA,RS,29,9,5
630,UEDA,29,9,6
61,GR,29,9,6
NA,RS,29,9,6
1310,UEDA,29,9,7
113,GR,29,9,7
NA,RS,29,9,7
517,UEDA,29,9,8
94,GR,29,9,8
NA,RS,29,9,8
972,UEDA,29,9,9
118,GR,29,9,9
NA,RS,29,9,9
556,UEDA,29,9,10
56,GR,29,9,10
NA,RS,29,9,10
915,UEDA,29,10,1
120,GR,29,10,1
NA,RS,29,10,1
NA,UEDA,29,10,2
88,GR,29,10,2
NA,RS,29,10,2
798,UEDA,29,10,3
124,GR,29,10,3
NA,RS,29,10,3
724,UEDA,29,10,4
106,GR,29,10,4
NA,RS,29,10,4
1149,UEDA,29,10,5
121,GR,29,10,5
NA,RS,29,10,5
640,UEDA,29,10,6
131,GR,29,10,6
NA,RS,29,10,6
796,UEDA,29,10,7
120,GR,29,10,7
NA,RS,29,10,7
867,UEDA,29,10,8
66,GR,29,10,8
NA,RS,29,10,8
860,UEDA,29,10,9
103,GR,29,10,9
NA,RS,29,10,9
773,UEDA,29,10,10
163,GR,29,10,10
NA,RS,29,10,10
NA,UEDA,30,1,1
322,GR,30,1,1
NA,RS,30,1,1
NA,UEDA,30,1,2
261,GR,30,1,2
NA,RS,30,1,2
671,UEDA,30,1,3
77,GR,30,1,3
NA,RS,30,1,3
1029,UEDA,30,1,4
94,GR,30,1,4
NA,RS,30,1,4
945,UEDA,30,1,5
491,GR,30,1,5
NA,RS,30,1,5
816,UEDA,30,1,6
67,GR,30,1,6
NA,RS,30,1,6
822,UEDA,30,1,7
293,GR,30,1,7
NA,RS,30,1,7
724,UEDA,30,1,8
463,GR,30,1,8
NA,RS,30,1,8
NA,UEDA,30,1,9
100,GR,30,1,9
NA,RS,30,1,9
NA,UEDA,30,1,10
100,GR,30,1,10
NA,RS,30,1,10
NA,UEDA,30,2,1
108,GR,30,2,1
NA,RS,30,2,1
724,UEDA,30,2,2
74,GR,30,2,2
NA,RS,30,2,2
862,UEDA,30,2,3
184,GR,30,2,3
NA,RS,30,2,3
NA,UEDA,30,2,4
103,GR,30,2,4
NA,RS,30,2,4
1072,UEDA,30,2,5
114,GR,30,2,5
NA,RS,30,2,5
710,UEDA,30,2,6
111,GR,30,2,6
NA,RS,30,2,6
1130,UEDA,30,2,7
77,GR,30,2,7
NA,RS,30,2,7
1151,UEDA,30,2,8
150,GR,30,2,8
NA,RS,30,2,8
NA,UEDA,30,2,9
101,GR,30,2,9
NA,RS,30,2,9
1304,UEDA,30,2,10
78,GR,30,2,10
NA,RS,30,2,10
NA,UEDA,30,3,1
64,GR,30,3,1
NA,RS,30,3,1
1007,UEDA,30,3,2
101,GR,30,3,2
NA,RS,30,3,2
485,UEDA,30,3,3
104,GR,30,3,3
NA,RS,30,3,3
1115,UEDA,30,3,4
101,GR,30,3,4
NA,RS,30,3,4
850,UEDA,30,3,5
119,GR,30,3,5
NA,RS,30,3,5
1257,UEDA,30,3,6
79,GR,30,3,6
NA,RS,30,3,6
578,UEDA,30,3,7
120,GR,30,3,7
NA,RS,30,3,7
962,UEDA,30,3,8
64,GR,30,3,8
NA,RS,30,3,8
706,UEDA,30,3,9
112,GR,30,3,9
NA,RS,30,3,9
859,UEDA,30,3,10
90,GR,30,3,10
NA,RS,30,3,10
NA,UEDA,30,4,1
784,GR,30,4,1
NA,RS,30,4,1
857,UEDA,30,4,2
104,GR,30,4,2
NA,RS,30,4,2
NA,UEDA,30,4,3
470,GR,30,4,3
NA,RS,30,4,3
NA,UEDA,30,4,4
108,GR,30,4,4
NA,RS,30,4,4
NA,UEDA,30,4,5
108,GR,30,4,5
NA,RS,30,4,5
NA,UEDA,30,4,6
263,GR,30,4,6
NA,RS,30,4,6
NA,UEDA,30,4,7
424,GR,30,4,7
NA,RS,30,4,7
NA,UEDA,30,4,8
213,GR,30,4,8
NA,RS,30,4,8
NA,UEDA,30,4,9
104,GR,30,4,9
NA,RS,30,4,9
970,UEDA,30,4,10
133,GR,30,4,10
NA,RS,30,4,10
NA,UEDA,30,5,1
462,GR,30,5,1
NA,RS,30,5,1
NA,UEDA,30,5,2
120,GR,30,5,2
NA,RS,30,5,2
725,UEDA,30,5,3
594,GR,30,5,3
NA,RS,30,5,3
NA,UEDA,30,5,4
142,GR,30,5,4
NA,RS,30,5,4
NA,UEDA,30,5,5
231,GR,30,5,5
NA,RS,30,5,5
NA,UEDA,30,5,6
46,GR,30,5,6
NA,RS,30,5,6
NA,UEDA,30,5,7
150,GR,30,5,7
NA,RS,30,5,7
NA,UEDA,30,5,8
398,GR,30,5,8
NA,RS,30,5,8
1378,UEDA,30,5,9
251,GR,30,5,9
NA,RS,30,5,9
NA,UEDA,30,5,10
641,GR,30,5,10
NA,RS,30,5,10
585,UEDA,30,6,1
116,GR,30,6,1
NA,RS,30,6,1
743,UEDA,30,6,2
89,GR,30,6,2
NA,RS,30,6,2
NA,UEDA,30,6,3
77,GR,30,6,3
NA,RS,30,6,3
968,UEDA,30,6,4
78,GR,30,6,4
NA,RS,30,6,4
796,UEDA,30,6,5
122,GR,30,6,5
NA,RS,30,6,5
870,UEDA,30,6,6
109,GR,30,6,6
NA,RS,30,6,6
1001,UEDA,30,6,7
89,GR,30,6,7
NA,RS,30,6,7
652,UEDA,30,6,8
140,GR,30,6,8
NA,RS,30,6,8
1090,UEDA,30,6,9
125,GR,30,6,9
NA,RS,30,6,9
639,UEDA,30,6,10
123,GR,30,6,10
NA,RS,30,6,10
653,UEDA,30,7,1
161,GR,30,7,1
NA,RS,30,7,1
699,UEDA,30,7,2
91,GR,30,7,2
NA,RS,30,7,2
968,UEDA,30,7,3
240,GR,30,7,3
NA,RS,30,7,3
626,UEDA,30,7,4
61,GR,30,7,4
NA,RS,30,7,4
542,UEDA,30,7,5
83,GR,30,7,5
NA,RS,30,7,5
788,UEDA,30,7,6
205,GR,30,7,6
NA,RS,30,7,6
1333,UEDA,30,7,7
76,GR,30,7,7
NA,RS,30,7,7
1194,UEDA,30,7,8
104,GR,30,7,8
NA,RS,30,7,8
1231,UEDA,30,7,9
107,GR,30,7,9
NA,RS,30,7,9
543,UEDA,30,7,10
95,GR,30,7,10
NA,RS,30,7,10
670,UEDA,30,8,1
201,GR,30,8,1
NA,RS,30,8,1
NA,UEDA,30,8,2
93,GR,30,8,2
NA,RS,30,8,2
907,UEDA,30,8,3
120,GR,30,8,3
NA,RS,30,8,3
629,UEDA,30,8,4
102,GR,30,8,4
NA,RS,30,8,4
737,UEDA,30,8,5
123,GR,30,8,5
NA,RS,30,8,5
771,UEDA,30,8,6
128,GR,30,8,6
NA,RS,30,8,6
1303,UEDA,30,8,7
84,GR,30,8,7
NA,RS,30,8,7
775,UEDA,30,8,8
84,GR,30,8,8
NA,RS,30,8,8
1224,UEDA,30,8,9
91,GR,30,8,9
NA,RS,30,8,9
NA,UEDA,30,8,10
100,GR,30,8,10
NA,RS,30,8,10
639,UEDA,30,9,1
120,GR,30,9,1
NA,RS,30,9,1
687,UEDA,30,9,2
101,GR,30,9,2
NA,RS,30,9,2
366,UEDA,30,9,3
77,GR,30,9,3
NA,RS,30,9,3
878,UEDA,30,9,4
90,GR,30,9,4
NA,RS,30,9,4
NA,UEDA,30,9,5
102,GR,30,9,5
NA,RS,30,9,5
680,UEDA,30,9,6
128,GR,30,9,6
NA,RS,30,9,6
1022,UEDA,30,9,7
86,GR,30,9,7
NA,RS,30,9,7
492,UEDA,30,9,8
75,GR,30,9,8
NA,RS,30,9,8
438,UEDA,30,9,9
71,GR,30,9,9
NA,RS,30,9,9
543,UEDA,30,9,10
84,GR,30,9,10
NA,RS,30,9,10
1443,UEDA,30,10,1
142,GR,30,10,1
NA,RS,30,10,1
1010,UEDA,30,10,2
62,GR,30,10,2
NA,RS,30,10,2
1292,UEDA,30,10,3
125,GR,30,10,3
NA,RS,30,10,3
NA,UEDA,30,10,4
110,GR,30,10,4
NA,RS,30,10,4
1169,UEDA,30,10,5
151,GR,30,10,5
NA,RS,30,10,5
798,UEDA,30,10,6
77,GR,30,10,6
NA,RS,30,10,6
690,UEDA,30,10,7
150,GR,30,10,7
NA,RS,30,10,7
NA,UEDA,30,10,8
138,GR,30,10,8
NA,RS,30,10,8
808,UEDA,30,10,9
93,GR,30,10,9
NA,RS,30,10,9
681,UEDA,30,10,10
82,GR,30,10,10
NA,RS,30,10,10
